courseID,profID,courseID.1,Course,Section,Year,Prof,A,B,C,D,F,W,Size,Level,GPA,Y,AverageGPA,Semester
CS4980,CHRISTENSENHENRIKISKOV,CS4980,CS 4980,C07,2013,"Christensen, Henrik Iskov",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,ESSAIRFANA,CS4980,CS 4980,E03,2013,"Essa, Irfan A",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,ISBELLJRCHARLESLEE,CS4980,CS 4980,I01,2013,"Isbell Jr, Charles Lee",50,0,0,0,0,50,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,LIULING,CS4980,CS 4980,L03,2013,"Liu, Ling",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,ORSOALESSANDRO,CS4980,CS 4980,O02,2013,"Orso, Alessandro",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,PANDESANTOSH,CS4980,CS 4980,P05,2013,"Pande, Santosh",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,PEIKERTCHRISTOPHERJASON,CS4980,CS 4980,P12,2013,"Peikert, Christopher Jason",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,RIEDLMARKO,CS4980,CS 4980,R12,2013,"Riedl, Mark O",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,STASKOJOHNT,CS4980,CS 4980,S04,2013,"Stasko, John T",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,TURKGREGORY,CS4980,CS 4980,T02,2013,"Turk, Gregory",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,THOMAZANDREALOCKERD,CS4980,CS 4980,T05,2013,"Thomaz, Andrea Lockerd",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,TETALIPRASAD,CS4980,CS 4980,T06,2013,"Tetali, Prasad",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,VUDUCRICHARDWILSON,CS4980,CS 4980,V06,2013,"Vuduc, Richard Wilson",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Spring
CS4980,RAMACHANDR,CS4980,CS 4980,R02,2013,"Ramachandran,Umakishore",100,0,0,0,0,0,Very Small (Fewer than 10 students),Undergraduate,4.0,2013,4.0,Summer
CS4632,BALCHTUCKERR,CS4632,CS 4632,A,2008,"Balch, Tucker R",84,0,11,0,0,0,Small (10-20 Students),Undergraduate,3.78,2008,3.78,Fall
CS4632,BALCHTUCKERR,CS4632,CS 4632,A,2010,"Balch, Tucker R",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,4.0,Fall
CS1801,STALLWORTHCEDRICT,CS1801,CS 1801,UES,2012,"Stallworth, Cedric T",98,0,0,0,0,2,Large (31-49 Students),Undergraduate,4.0,2012,4.0,Spring
CS1801,STALLWORTHCEDRICT,CS1801,CS 1801,UES,2013,"Stallworth, Cedric T",100,0,0,0,0,0,Large (31-49 students),Undergraduate,4.0,2013,4.0,Spring
CS4342,RUGABERJONSPENCER,CS4342,CS 4342,A,2008,"Rugaber, Jon Spencer",67,0,33,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.33,2008,3.33,Summer
CS4343,MCLEANANGUSL,CS4343,CS 4343,A,2009,"McLean, Angus L",80,20,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.8,2009,3.8,Spring
CS4343,SALOMONEMICHAELD,CS4343,CS 4343,A,2010,"Salomone, Michael D",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,4.0,Spring
CS4343,SALOMONEMICHAELD,CS4343,CS 4343,B,2011,"Salomone, Michael D",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2011,4.0,Spring
CS4343,SALOMONEMICHAELD,CS4343,CS 4343,B,2012,"Salomone, Michael D",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2012,4.0,Spring
CS4343,SALOMONEMICHAELD,CS4343,CS 4343,B,2013,"Salomone, Michael D",80,0,0,0,0,10,Small (10-20 students),Undergraduate,4.0,2013,4.0,Spring
CS3600,STARNERTHADE,CS3600,CS 3600,A,2008,"Starner, Thad E",28,25,12,0,7,27,Very Large (50 Students or More),Undergraduate,2.95,2008,2.9050000000000002,Spring
CS3600,THOMAZANDREALOCKERD,CS3600,CS 3600,A,2008,"Thomaz, Andrea Lockerd",24,25,5,5,5,33,Very Large (50 Students or More),Undergraduate,2.86,2008,2.9050000000000002,Fall
CS3600,RIEDLMARKO,CS3600,CS 3600,A,2009,"Riedl, Mark O",53,16,4,4,13,9,Large (31-49 Students),Undergraduate,3.0,2009,2.9050000000000002,Spring
CS3600,STARNERTHADE,CS3600,CS 3600,A,2009,"Starner, Thad E",21,26,24,3,2,24,Very Large (50 Students or More),Undergraduate,2.81,2009,2.9050000000000002,Fall
CS3600,RIEDLMARKO,CS3600,CS 3600,A,2010,"Riedl, Mark O",38,16,10,4,8,18,Very Large (50 Students or More),Undergraduate,2.95,2010,3.055,Spring
CS3600,THOMAZANDREALOCKERD,CS3600,CS 3600,A,2010,"Thomaz, Andrea Lockerd",42,23,3,3,7,23,Very Large (50 Students or More),Undergraduate,3.16,2010,3.055,Fall
CS3600,RIEDLMARKO,CS3600,CS 3600,A,2011,"Riedl, Mark O",33,19,20,4,2,20,Very Large (50 Students or More),Undergraduate,3.0,2011,3.0,Spring
CS3600,AIHUA,CS3600,CS 3600,A,2011,"Ai, Hua",29,23,12,6,2,25,Very Large (50 Students or More),Undergraduate,3.0,2011,3.0,Fall
CS3600,THOMAZANDREALOCKERD,CS3600,CS 3600,A,2012,"Thomaz, Andrea Lockerd",28,26,11,7,3,23,Very Large (50 Students or More),Undergraduate,2.95,2012,3.1033333333333335,Spring
CS3600,JONESJOSHUAK,CS3600,CS 3600,A,2012,"Jones, Joshua K",53,26,5,16,0,0,Small (10-20 Students),Undergraduate,3.16,2012,3.1033333333333335,Summer
CS3600,THOMAZANDREALOCKERD,CS3600,CS 3600,A,2012,"Thomaz, Andrea Lockerd",39,17,12,2,2,26,Very Large (50 Students or More),Undergraduate,3.2,2012,3.1033333333333335,Fall
CS3600,RIEDLMARKO,CS3600,CS 3600,A,2013,"Riedl, Mark O",33,24,12,9,5,9,Very Large (50 students or more),Undergraduate,2.86,2013,2.855,Spring
CS3600,HODHODRANI,CS3600,CS 3600,A,2013,"Hodhod,Rania A",36,29,14,7,7,4,Mid-size (21-30 Students),Undergraduate,2.85,2013,2.855,Summer
CS4650,RAMASHWIN,CS4650,CS 4650,A,2008,"Ram, Ashwin",67,0,0,0,0,33,Very Small (Fewer than 10 Students),Undergraduate,4.0,2008,4.0,Fall
CS4650,NOVICKDAVIDGRAHAM,CS4650,CS 4650,R,2010,"Novick, David Graham",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,4.0,Spring
CS4650,RAMASHWIN,CS4650,CS 4650,A,2010,"Ram, Ashwin",71,0,0,0,0,29,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,4.0,Fall
CS4650,EISENSTEINJACOBR,CS4650,CS 4650,A,2012,"Eisenstein, Jacob R",13,13,13,0,13,50,Very Small (Fewer than 10 Students),Undergraduate,2.25,2012,2.25,Spring
CS4650,EISENSTEINJACOBR,CS4650,CS 4650,A,2013,"Eisenstein, Jacob R",0,40,0,0,0,40,Very Small (Fewer than 10 students),Undergraduate,3.0,2013,3.0,Spring
CS4496,LIUCHENG-YUNKAREN,CS4496,CS 4496,A,2008,"Liu, Cheng-Yun Karen",52,13,22,0,4,9,Mid-Size (21-30 Students),Undergraduate,3.19,2008,3.19,Spring
CS4496,LIUCHENG-YUNKAREN,CS4496,CS 4496,A,2009,"Liu, Cheng-Yun Karen",43,39,0,0,0,13,Mid-Size (21-30 Students),Undergraduate,3.53,2009,3.53,Spring
CS4496,LIUCHENG-YUNKAREN,CS4496,CS 4496,A,2010,"Liu, Cheng-Yun Karen",49,18,13,0,3,18,Large (31-49 Students),Undergraduate,3.34,2010,3.34,Spring
CS4496,LIUCHENG-YUNKAREN,CS4496,CS 4496,A,2011,"Liu, Cheng-Yun Karen",33,25,22,6,0,14,Very Large (50 Students or More),Undergraduate,3.0,2011,3.0,Spring
CS4496,LIUCHENG-YUNKAREN,CS4496,CS 4496,A,2012,"Liu, Cheng-Yun Karen",42,32,10,3,3,6,Large (31-49 Students),Undergraduate,3.18,2012,3.18,Spring
CS4496,LIUCHENG-YUNKAREN,CS4496,CS 4496,A,2013,"Liu, Cheng-Yun Karen",38,31,5,0,2,21,Large (31-49 students),Undergraduate,3.34,2013,3.34,Spring
CS4495,REHGJAMESMATTHEW,CS4495,CS 4495,A,2008,"Rehg, James Matthew",44,19,6,0,0,31,Small (10-20 Students),Undergraduate,3.55,2008,3.55,Fall
CS4495,REHGJAMESMATTHEW,CS4495,CS 4495,A,2009,"Rehg, James Matthew",55,20,20,0,0,5,Small (10-20 Students),Undergraduate,3.37,2009,3.37,Fall
CS4495,REHGJAMESMATTHEW,CS4495,CS 4495,A,2010,"Rehg, James Matthew",63,17,10,0,0,7,Mid-Size (21-30 Students),Undergraduate,3.59,2010,3.59,Fall
CS4495,BOBICKAARON,CS4495,CS 4495,A,2011,"Bobick, Aaron",28,36,21,0,6,9,Large (31-49 Students),Undergraduate,2.86,2011,2.86,Fall
CS4495,BOBICKAARON,CS4495,CS 4495,GR,2012,"Bobick, Aaron",75,0,5,0,0,10,Small (10-20 Students),Undergraduate,3.88,2012,3.235,Fall
CS4495,BOBICKAARON,CS4495,CS 4495,A,2012,"Bobick, Aaron",34,15,5,12,12,20,Large (31-49 Students),Undergraduate,2.59,2012,3.235,Fall
CS4320,RUGABERJONSPENCER,CS4320,CS 4320,A,2008,"Rugaber, Jon Spencer",40,60,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.4,2008,3.4,Fall
CS4320,ORSOALESSANDRO,CS4320,CS 4320,A,2009,"Orso, Alessandro",0,80,0,0,20,0,Very Small (Fewer than 10 Students),Undergraduate,2.4,2009,2.4,Fall
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2008,"Navathe, Shamkant B",41,38,15,2,2,3,Very Large (50 Students or More),Undergraduate,3.19,2008,3.0949999999999998,Spring
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2008,"Omiecinski, Edward R",34,53,9,1,0,3,Very Large (50 Students or More),Undergraduate,3.23,2008,3.0949999999999998,Spring
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,C,2008,"Omiecinski, Edward R",27,48,19,0,0,4,Very Large (50 Students or More),Undergraduate,3.08,2008,3.0949999999999998,Spring
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,B,2008,"Navathe, Shamkant B",21,49,15,2,0,8,Very Large (50 Students or More),Undergraduate,3.02,2008,3.0949999999999998,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2008,"Navathe, Shamkant B",40,37,14,2,0,5,Very Large (50 Students or More),Undergraduate,3.25,2008,3.0949999999999998,Summer
CS4400,MARKLEO,CS4400,CS 4400,A,2008,"Mark, Leo",17,44,28,1,1,5,Very Large (50 Students or More),Undergraduate,2.81,2008,3.0949999999999998,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2008,"Omiecinski, Edward R",28,54,14,3,0,1,Very Large (50 Students or More),Undergraduate,3.09,2008,3.0949999999999998,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,C,2008,"Omiecinski, Edward R",29,51,18,1,0,0,Very Large (50 Students or More),Undergraduate,3.09,2008,3.0949999999999998,Fall
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,C,2009,"Navathe, Shamkant B",26,41,23,6,3,0,Very Large (50 Students or More),Undergraduate,2.83,2009,3.0011111111111113,Spring
CS4400,MARKLEO,CS4400,CS 4400,B,2009,"Mark, Leo",26,30,37,0,1,4,Very Large (50 Students or More),Undergraduate,2.84,2009,3.0011111111111113,Spring
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2009,"Navathe, Shamkant B",34,36,19,4,0,3,Very Large (50 Students or More),Undergraduate,3.07,2009,3.0011111111111113,Spring
CS4400,DUNLAPRALPHSYLVESTER,CS4400,CS 4400,R,2009,"Dunlap, Ralph Sylvester",35,59,6,0,0,0,Small (10-20 Students),Undergraduate,3.29,2009,3.0011111111111113,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2009,"Navathe, Shamkant B",42,44,7,4,2,0,Large (31-49 Students),Undergraduate,3.2,2009,3.0011111111111113,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,B,2009,"Navathe, Shamkant B",26,54,15,2,0,0,Large (31-49 Students),Undergraduate,3.07,2009,3.0011111111111113,Summer
CS4400,MARKLEO,CS4400,CS 4400,A,2009,"Mark, Leo",25,35,27,6,3,4,Very Large (50 Students or More),Undergraduate,2.78,2009,3.0011111111111113,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2009,"Omiecinski, Edward R",19,46,22,7,0,6,Very Large (50 Students or More),Undergraduate,2.82,2009,3.0011111111111113,Fall
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,C,2009,"Navathe, Shamkant B",32,45,16,3,0,3,Very Large (50 Students or More),Undergraduate,3.11,2009,3.0011111111111113,Fall
CS4400,MARKLEO,CS4400,CS 4400,A,2010,"Mark, Leo",26,32,23,8,1,8,Very Large (50 Students or More),Undergraduate,2.81,2010,2.998888888888889,Spring
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2010,"Omiecinski, Edward R",18,56,15,3,1,5,Very Large (50 Students or More),Undergraduate,2.93,2010,2.998888888888889,Spring
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,C,2010,"Navathe, Shamkant B",21,46,23,5,1,2,Very Large (50 Students or More),Undergraduate,2.85,2010,2.998888888888889,Spring
CS4400,DUNLAPRALPHSYLVESTER,CS4400,CS 4400,R,2010,"Dunlap, Ralph Sylvester",42,55,3,0,0,0,Large (31-49 Students),Undergraduate,3.39,2010,2.998888888888889,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,B,2010,"Navathe, Shamkant B",23,43,27,2,0,5,Large (31-49 Students),Undergraduate,2.9,2010,2.998888888888889,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2010,"Navathe, Shamkant B",42,35,9,4,7,4,Very Large (50 Students or More),Undergraduate,3.04,2010,2.998888888888889,Summer
CS4400,MARKLEO,CS4400,CS 4400,A,2010,"Mark, Leo",28,54,9,0,3,4,Very Large (50 Students or More),Undergraduate,3.11,2010,2.998888888888889,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2010,"Omiecinski, Edward R",25,44,14,4,0,13,Very Large (50 Students or More),Undergraduate,3.03,2010,2.998888888888889,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,C,2010,"Omiecinski, Edward R",21,52,14,5,1,5,Very Large (50 Students or More),Undergraduate,2.93,2010,2.998888888888889,Fall
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,B,2011,"Navathe, Shamkant B",31,45,19,1,0,3,Very Large (50 Students or More),Undergraduate,3.1,2011,3.167,Spring
CS4400,MARKLEO,CS4400,CS 4400,A,2011,"Mark, Leo",37,41,17,2,0,0,Very Large (50 Students or More),Undergraduate,3.15,2011,3.167,Spring
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,C,2011,"Navathe, Shamkant B",39,41,19,0,0,1,Very Large (50 Students or More),Undergraduate,3.2,2011,3.167,Spring
CS4400,RUGABERJONSPENCER,CS4400,CS 4400,R2,2011,"Rugaber, Jon Spencer",38,38,23,0,0,0,Small (10-20 Students),Undergraduate,3.15,2011,3.167,Summer
CS4400,RUGABERJONSPENCER,CS4400,CS 4400,R1,2011,"Rugaber, Jon Spencer",35,42,23,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.12,2011,3.167,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2011,"Navathe, Shamkant B",56,32,4,4,2,4,Very Large (50 Students or More),Undergraduate,3.42,2011,3.167,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,B,2011,"Navathe, Shamkant B",49,39,5,0,0,7,Very Large (50 Students or More),Undergraduate,3.47,2011,3.167,Summer
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2011,"Omiecinski, Edward R",27,49,14,3,0,7,Very Large (50 Students or More),Undergraduate,3.08,2011,3.167,Fall
CS4400,MARKLEO,CS4400,CS 4400,A,2011,"Mark, Leo",24,51,19,1,0,1,Very Large (50 Students or More),Undergraduate,3.03,2011,3.167,Fall
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,C,2011,"Navathe, Shamkant B",26,42,23,4,0,5,Very Large (50 Students or More),Undergraduate,2.95,2011,3.167,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2012,"Omiecinski, Edward R",32,38,26,2,0,1,Very Large (50 Students or More),Undergraduate,3.01,2012,3.143,Spring
CS4400,MARKLEO,CS4400,CS 4400,A,2012,"Mark, Leo",33,45,14,4,1,4,Very Large (50 Students or More),Undergraduate,3.08,2012,3.143,Spring
CS4400,MARKLEO,CS4400,CS 4400,C,2012,"Mark, Leo",33,44,15,2,1,3,Very Large (50 Students or More),Undergraduate,3.11,2012,3.143,Spring
CS4400,MARKLEO,CS4400,CS 4400,R1,2012,"Mark, Leo",50,50,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.5,2012,3.143,Summer
CS4400,MARKLEO,CS4400,CS 4400,R2,2012,"Mark, Leo",48,45,7,0,0,0,Mid-Size (21-30 Students),Undergraduate,3.41,2012,3.143,Summer
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2012,"Navathe, Shamkant B",27,45,22,0,0,5,Very Large (50 Students or More),Undergraduate,3.06,2012,3.143,Summer
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,B,2012,"Omiecinski, Edward R",34,43,12,5,3,2,Very Large (50 Students or More),Undergraduate,3.02,2012,3.143,Summer
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,C,2012,"Omiecinski, Edward R",29,47,13,4,0,5,Very Large (50 Students or More),Undergraduate,3.09,2012,3.143,Fall
CS4400,MARKLEO,CS4400,CS 4400,B,2012,"Mark, Leo",35,47,18,0,0,0,Very Large (50 Students or More),Undergraduate,3.18,2012,3.143,Fall
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,A,2012,"Navathe, Shamkant B",18,63,15,3,0,0,Very Large (50 Students or More),Undergraduate,2.97,2012,3.143,Fall
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,A,2013,"Omiecinski, Edward R",38,40,11,4,0,3,Very Large (50 students or more),Undergraduate,3.2,2013,3.37,Spring
CS4400,NAVATHESHAMKANTB,CS4400,CS 4400,B,2013,"Navathe, Shamkant B",42,35,19,1,0,3,Very Large (50 students or more),Undergraduate,3.21,2013,3.37,Spring
CS4400,OMIECINSKIEDWARDR,CS4400,CS 4400,C,2013,"Omiecinski, Edward R",47,32,17,0,0,2,Very Large (50 students or more),Undergraduate,3.31,2013,3.37,Spring
CS4400,NAIKMAYURHIRU,CS4400,CS 4400,D,2013,"Naik, Mayur Hiru",36,40,12,0,0,2,Large (31-49 students),Undergraduate,3.27,2013,3.37,Spring
CS4400,DUNLAPRALP,CS4400,CS 4400,R1,2013,"Dunlap,Ralph Sylvester",49,46,5,0,0,0,Large (31-49 Students),Undergraduate,3.44,2013,3.37,Summer
CS4400,OMIECINSKI,CS4400,CS 4400,A,2013,"Omiecinski,Edward R",64,29,2,0,2,3,Very Large (50 Students or More),Undergraduate,3.59,2013,3.37,Summer
CS4400,OMIECINSKI,CS4400,CS 4400,B,2013,"Omiecinski,Edward R",65,30,3,0,2,0,Very Large (50 Students or More),Undergraduate,3.57,2013,3.37,Summer
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2008,"Wolf, Matthew",43,33,8,0,3,5,Large (31-49 Students),Undergraduate,3.32,2008,3.32,Fall
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2009,"Wolf, Matthew",54,29,7,4,0,7,Mid-Size (21-30 Students),Undergraduate,3.42,2009,3.1550000000000002,Spring
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2009,"Wolf, Matthew",26,38,19,5,2,2,Large (31-49 Students),Undergraduate,2.89,2009,3.1550000000000002,Fall
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2010,"Wolf, Matthew",28,40,20,0,4,8,Mid-Size (21-30 Students),Undergraduate,2.96,2010,3.23,Spring
CS3210,LEEWENKE,CS3210,CS 3210,A,2010,"Lee, Wenke",59,22,4,0,4,7,Mid-Size (21-30 Students),Undergraduate,3.5,2010,3.23,Fall
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2011,"Wolf, Matthew",30,39,22,0,9,0,Mid-Size (21-30 Students),Undergraduate,2.83,2011,3.3049999999999997,Spring
CS3210,LIULING,CS3210,CS 3210,A,2011,"Liu, Ling",79,15,3,0,0,3,Large (31-49 Students),Undergraduate,3.78,2011,3.3049999999999997,Fall
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2012,"Wolf, Matthew",33,31,8,8,3,10,Large (31-49 Students),Undergraduate,3.03,2012,3.0949999999999998,Spring
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2012,"Wolf, Matthew",36,31,11,2,2,16,Large (31-49 Students),Undergraduate,3.16,2012,3.0949999999999998,Fall
CS3210,WOLFMATTHEW,CS3210,CS 3210,A,2013,"Wolf, Matthew",47,25,14,0,0,8,Large (31-49 students),Undergraduate,3.39,2013,3.39,Spring
CS2261,BOBICKAARON,CS2261,CS 2261,A,2008,"Bobick, Aaron",49,22,17,2,10,0,Very Large (50 Students or More),Undergraduate,2.98,2008,2.935,Spring
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2008,"Leahy, William",47,19,11,4,13,6,Large (31-49 Students),Undergraduate,2.89,2008,2.935,Fall
CS2261,BOBICKAARON,CS2261,CS 2261,A,2009,"Bobick, Aaron",60,14,7,2,12,5,Large (31-49 Students),Undergraduate,3.13,2009,3.17,Spring
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2009,"Leahy, William",59,23,4,4,8,1,Very Large (50 Students or More),Undergraduate,3.21,2009,3.17,Fall
CS2261,BOBICKAARON,CS2261,CS 2261,A,2010,"Bobick, Aaron",52,24,11,2,4,7,Large (31-49 Students),Undergraduate,3.26,2010,3.2649999999999997,Spring
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2010,"Leahy, William",44,35,3,2,5,11,Very Large (50 Students or More),Undergraduate,3.27,2010,3.2649999999999997,Fall
CS2261,BOBICKAARON,CS2261,CS 2261,A,2011,"Bobick, Aaron",37,26,19,4,7,7,Mid-Size (21-30 Students),Undergraduate,2.88,2011,2.7800000000000002,Spring
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2011,"Leahy, William",36,23,14,2,16,9,Large (31-49 Students),Undergraduate,2.68,2011,2.7800000000000002,Fall
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2012,"Leahy, William",44,17,15,10,13,2,Large (31-49 Students),Undergraduate,2.7,2012,2.515,Spring
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2012,"Leahy, William",19,33,14,16,12,2,Large (31-49 Students),Undergraduate,2.33,2012,2.515,Fall
CS2261,LEAHYWILLIAM,CS2261,CS 2261,A,2013,"Leahy, William",32,20,18,11,14,2,Large (31-49 students),Undergraduate,2.48,2013,2.48,Spring
CS3801,COYLEEDWARDJ,CS3801,CS 3801,VP7,2010,"Coyle, Edward J",0,100,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.0,2010,3.0,Fall
CS3802,HUNTERMICHAELT,CS3802,CS 3802,VP2,2009,"Hunter, Michael T",0,100,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.0,2009,3.5,Fall
CS3802,MCCLELLANJAMESH,CS3802,CS 3802,VP4,2009,"McClellan, James H",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2009,3.5,Fall
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP3,2009,"Coyle, Edward J",50,50,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.5,2009,3.5,Fall
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP3,2010,"Coyle, Edward J",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,3.8125,Spring
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP4,2010,"Coyle, Edward J",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,3.8125,Spring
CS3802,ABLERRANDALT,CS3802,CS 3802,VP1,2010,"Abler, Randal T",0,100,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.0,2010,3.8125,Fall
CS3802,DEMILLORICHARDA,CS3802,CS 3802,VP2,2010,"DeMillo, Richard A",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,3.8125,Fall
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP3,2010,"Coyle, Edward J",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,3.8125,Fall
CS3802,LEECHIN-HUI,CS3802,CS 3802,VP5,2010,"Lee, Chin-Hui",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,3.8125,Fall
CS3802,MCCLELLANJAMESH,CS3802,CS 3802,VP4,2010,"McClellan, James H",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2010,3.8125,Fall
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP7,2010,"Coyle, Edward J",50,50,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.5,2010,3.8125,Fall
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP2,2011,"Coyle, Edward J",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2011,3.62,Spring
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP3,2011,"Coyle, Edward J",100,0,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,4.0,2011,3.62,Spring
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VPA,2011,"Coyle, Edward J",0,100,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.0,2011,3.62,Spring
CS3802,MCCLELLANJAMESH,CS3802,CS 3802,VP4,2011,"McClellan, James H",50,50,0,0,0,0,Very Small (Fewer than 10 Students),Undergraduate,3.5,2011,3.62,Spring
CS3802,COYLEEDWARDJ,CS3802,CS 3802,VP7,2011,"Coyle, Edward J",50,33,0,0,0,17,Very Small (Fewer than 10 Students),Undergraduate,3.6,2011,3.62,Spring
CS3803,REHGJAMESMATTHEW,CS3803,CS 3803,HP,2009,"Rehg, James Matthew",95,0,0,0,0,0,Mid-Size (21-30 Students),Undergraduate,4.0,2009,4.0,Spring
